R, P, T, Rho, Kappa, Epsilon, Qm, L_r, dlPlT
0.9187733423504492, 4222835081.418596, 267959.5403514709, 0.00011755241618924727, 34.992752063114345, 5.823485181826978e-21, 3.564803070066347e-06, 3.826e+33, 4.599518375142702
0.919770924698278, 3964633918.8238835, 264308.94125857635, 0.00011188627728207152, 35.281018674932746, 4.399765908032035e-21, 3.358841550560321e-06, 3.826e+33, 4.599609848941685
0.920768507046107, 3719480593.6441984, 260666.4180296405, 0.0001064318226142909, 35.57511239169211, 3.309570119598064e-21, 3.162437855697142e-06, 3.826e+33, 4.59970140010918
0.9217660893939359, 3486851188.4160914, 257031.94626023748, 0.00010118335192414953, 35.875229699741794, 2.4782924033963613e-21, 2.975258301729511e-06, 3.826e+33, 4.599793029502001
0.9227636717417649, 3266237726.807457, 253405.5017115199, 9.613526621855066e-05, 36.181576384009816, 1.847198334110381e-21, 2.796977037977655e-06, 3.826e+33, 4.599884737859565
0.9237612540895938, 3057147818.677553, 249787.06031213774, 9.12820665347461e-05, 36.494368097750076, 1.370228630654267e-21, 2.6272759475753915e-06, 3.826e+33, 4.599976525792468
0.9247588364374227, 2859104311.3300495, 246176.5981603134, 8.661835271885777e-05, 36.813830975353675, 1.0114090832687279e-21, 2.465844549104368e-06, 3.826e+33, 4.600068393770841
0.9257564187852516, 2671644946.8543377, 242574.09152608435, 8.213882222107339e-05, 37.140202292111994, 7.427588777792806e-22, 2.3123798977842114e-06, 3.826e+33, 4.600160342110105
0.9267540011330806, 2494322025.4519587, 238979.51685372533, 7.78382689073632e-05, 37.473731175229695, 5.426075983694085e-22, 2.1665864884390373e-06, 3.826e+33, 4.600252370956692
0.9277515834809095, 2326702074.646583, 235392.8507643649, 7.37115818875689e-05, 37.814679370843955, 3.942461788340914e-22, 2.0281761576868007e-06, 3.826e+33, 4.6003444802709526
0.9287491658287385, 2168365524.277533, 231814.07005880988, 6.975374435972106e-05, 38.16332207232317, 2.848497598727497e-22, 1.8968679875719374e-06, 3.826e+33, 4.600436669809064
0.9297467481765673, 2018906387.1783583, 228243.15172059508, 6.59598324704457e-05, 38.51994881569679, 2.0462111713689735e-22, 1.7723882089759613e-06, 3.826e+33, 4.600528939102361
0.9307443305243963, 1877931945.4434748, 224680.0729192755, 6.232501419132605e-05, 38.884864448722176, 1.46112332164832e-22, 1.6544701059162392e-06, 3.826e+33, 4.600621287434776
0.9317419128722252, 1745062442.1873305, 221124.81101398094, 5.884454821109039e-05, 39.25839018082963, 1.0368993116453695e-22, 1.542853919955789e-06, 3.826e+33, 4.600713713817117
0.9327394952200542, 1619930778.7020016, 217577.34355725435, 5.551378284350223e-05, 39.64086472202034, 7.311502838614177e-23, 1.437286755612277e-06, 3.826e+33, 4.60080621695916
0.933737077567883, 1502182216.9205203, 214037.64829919755, 5.2328154950834415e-05, 40.03264551973342, 5.12152670519509e-23, 1.3375224851008838e-06, 3.826e+33, 4.600898795237869
0.934734659915712, 1391474087.0946143, 210505.70319195048, 4.9283188882814455e-05, 40.4341101037672, 3.562971216038034e-23, 1.243321655186591e-06, 3.826e+33, 4.600991446661781
0.9357322422635409, 1287475500.596875, 206981.48639453246, 4.6374495430934145e-05, 40.845657550554314, 2.4611454715140704e-23, 1.1544513924821587e-06, 3.826e+33, 4.601084168831937
0.9367298246113699, 1189867067.7586906, 203464.97627807737, 4.3597770798022634e-05, 41.26771007947175, 1.687565552741349e-23, 1.070685310633479e-06, 3.826e+33, 4.601176958896594
0.9377274069591988, 1098340620.6565602, 199956.15143149748, 4.094879558298826e-05, 41.7007147954448, 1.1483191233787401e-23, 9.918034172828882e-07, 3.826e+33, 4.601269813501948
